date,return
2007-09-20,-0.007068
2007-09-21,0.002693
2007-09-24,-0.001844
2007-09-25,-0.001979
2007-09-26,0.00527
2007-09-27,0.005896
2007-09-28,-0.003337
2007-10-01,0.01121
2007-10-02,-0.001362
2007-10-03,-0.002014
2007-10-04,0.00156
2007-10-05,0.011812
2007-10-08,-0.005341
2007-10-09,0.009375
2007-10-10,-0.001663
2007-10-11,-0.004813
2007-10-12,0.005517
2007-10-15,-0.00848
2007-10-16,-0.007966
2007-10-17,0.003052
2007-10-18,-0.003638
2007-10-19,-0.026505
2007-10-22,0.005796
2007-10-23,0.008072
2007-10-24,-0.001847
2007-10-25,0.002374
2007-10-26,0.011655
2007-10-29,0.003314
2007-10-30,-0.006966
2007-10-31,0.010335
2007-11-01,-0.023686
2007-11-02,0.001126
2007-11-05,-0.007635
2007-11-06,0.013372
2007-11-07,-0.027738
2007-11-08,-0.005083
2007-11-09,-0.013822
2007-11-12,-0.009971
2007-11-13,0.030024
2007-11-14,-0.002772
2007-11-15,-0.014529
2007-11-16,0.001716
2007-11-19,-0.014022
2007-11-20,0.006103
2007-11-21,-0.020677
2007-11-23,0.017145
2007-11-26,-0.022311
2007-11-27,0.011428
2007-11-28,0.031484
2007-11-29,0.00034
2007-11-30,0.010005
2007-12-03,-0.006614
2007-12-04,-0.008978
2007-12-05,0.016601
2007-12-06,0.014213
2007-12-07,-0.000199
2007-12-10,0.007723
2007-12-11,-0.027803
2007-12-12,0.009823
2007-12-13,-0.002078
2007-12-14,-0.01276
2007-12-17,-0.014372
2007-12-18,0.005568
2007-12-19,0.0
2007-12-20,0.006287
2007-12-21,0.014315
2007-12-24,0.007398
2007-12-26,0.002142
2007-12-27,-0.01265
2007-12-28,-0.002509
2007-12-31,-0.007428
2008-01-02,-0.008793
2008-01-03,-0.000483
2008-01-04,-0.024812
2008-01-07,-0.00085
2008-01-08,-0.01628
2008-01-09,0.010455
2008-01-10,0.006533
2008-01-11,-0.008101
2008-01-14,0.00803
2008-01-15,-0.022259
2008-01-16,-0.00865
2008-01-17,-0.026258
2008-01-18,-0.01032
2008-01-22,-0.010199
2008-01-23,0.023737
2008-01-24,0.008406
2008-01-25,-0.014551
2008-01-28,0.016401
2008-01-29,0.004942
2008-01-30,-0.007385
2008-01-31,0.01807
2008-02-01,0.01596
2008-02-04,-0.01269
2008-02-05,-0.027139
2008-02-06,-0.008085
2008-02-07,0.006593
2008-02-08,-0.006442
2008-02-11,0.005097
2008-02-12,0.009228
2008-02-13,0.010171
2008-02-14,-0.008838
2008-02-15,-0.000222
2008-02-19,0.002808
2008-02-20,0.002947
2008-02-21,-0.008348
2008-02-22,0.006139
2008-02-25,0.01253
2008-02-26,0.007472
2008-02-27,-0.001013
2008-02-28,-0.009816
2008-02-29,-0.022536
2008-03-03,-0.002393
2008-03-04,-0.003828
2008-03-05,0.006297
2008-03-06,-0.020916
2008-03-07,-0.010353
2008-03-10,-0.013271
2008-03-11,0.035307
2008-03-12,-0.009396
2008-03-13,0.002205
2008-03-14,-0.015617
2008-03-17,-0.010158
2008-03-18,0.040704
2008-03-19,-0.025082
2008-03-20,0.018354
2008-03-24,0.01979
2008-03-25,0.000964
2008-03-26,-0.012311
2008-03-27,-0.003159
2008-03-28,-0.00961
2008-03-31,0.003492
2008-04-01,0.034556
2008-04-02,0.000658
2008-04-03,0.002484
2008-04-04,-0.001096
2008-04-07,0.000511
2008-04-08,-0.001023
2008-04-09,-0.007261
2008-04-10,0.001398
2008-04-11,-0.0196
2008-04-14,-0.003379
2008-04-15,0.002329
2008-04-16,0.026733
2008-04-17,0.00146
2008-04-18,0.010381
2008-04-21,0.000505
2008-04-22,-0.004413
2008-04-23,-0.001596
2008-04-24,0.004347
2008-04-25,0.009211
2008-04-28,0.000215
2008-04-29,-0.003947
2008-04-30,-0.005913
2008-05-01,0.020474
2008-05-02,0.002761
2008-05-05,-0.004818
2008-05-06,0.008626
2008-05-07,-0.017971
2008-05-08,-0.002584
2008-05-09,-0.00187
2008-05-12,0.011169
2008-05-13,0.000142
2008-05-14,0.002062
2008-05-15,0.012426
2008-05-16,0.000912
2008-05-19,0.00273
2008-05-20,-0.008142
2008-05-21,-0.017059
2008-05-22,0.000143
2008-05-23,-0.013495
2008-05-27,0.007383
2008-05-28,0.004605
2008-05-29,0.005013
2008-05-30,0.002497
2008-06-02,-0.010385
2008-06-03,-0.005848
2008-06-04,-0.000507
2008-06-05,0.0198
2008-06-06,-0.032413
2008-06-09,0.002417
2008-06-10,-0.004989
2008-06-11,-0.014822
2008-06-12,0.003801
2008-06-13,0.012565
2008-06-16,0.000587
2008-06-17,-0.004857
2008-06-18,-0.009784
2008-06-19,0.001265
2008-06-20,-0.016363
2008-06-23,-0.000989
2008-06-24,-0.00198
2008-06-25,0.004715
2008-06-26,-0.027536
2008-06-27,-0.005474
2008-06-30,0.003522
2008-07-01,0.003121
2008-07-02,-0.017285
2008-07-03,0.00103
2008-07-07,-0.010266
2008-07-08,0.017601
2008-07-09,-0.019442
2008-07-10,0.004079
2008-07-11,-0.011721
2008-07-14,-0.009085
2008-07-15,-0.014197
2008-07-16,0.024252
2008-07-17,0.009953
2008-07-18,0.006211
2008-07-21,0.000555
2008-07-22,0.011281
2008-07-23,0.005398
2008-07-24,-0.020972
2008-07-25,-0.000239
2008-07-28,-0.014772
2008-07-29,0.021127
2008-07-30,0.017661
2008-07-31,-0.013315
2008-08-01,-0.005297
2008-08-04,-0.009317
2008-08-05,0.026605
2008-08-06,0.00443
2008-08-07,-0.015003
2008-08-08,0.018411
2008-08-11,0.010305
2008-08-12,-0.010459
2008-08-13,-0.006049
2008-08-14,0.007516
2008-08-15,0.004851
2008-08-18,-0.013768
2008-08-19,-0.010964
2008-08-20,0.004635
2008-08-21,0.001723
2008-08-22,0.014372
2008-08-25,-0.020493
2008-08-26,0.002908
2008-08-27,0.009686
2008-08-28,0.012056
2008-08-29,-0.010813
2008-09-02,-0.00623
2008-09-03,-0.00086
2008-09-04,-0.030569
2008-09-05,0.003139
2008-09-08,0.020446
2008-09-09,-0.030138
2008-09-10,0.00405
2008-09-11,0.014365
2008-09-12,0.00461
2008-09-15,-0.048754
2008-09-16,0.016599
2008-09-17,-0.046006
2008-09-18,0.02924
2008-09-19,0.038945
2008-09-22,-0.0229
2008-09-23,-0.023014
2008-09-24,0.003201
2008-09-25,0.015518
2008-09-26,0.000497
2008-09-29,-0.081602
2008-09-30,0.040556
2008-10-01,0.000603
2008-10-02,-0.036949
2008-10-03,-0.013591
2008-10-06,-0.052276
2008-10-07,-0.04582
2008-10-08,-0.025516
