2000-05-16,13.0308,13.1453,12.8426,12.949,337139
2000-05-17,12.7036,12.9081,12.6954,12.7281,183182
2000-05-18,12.8099,13.1372,12.8099,12.8917,440669
2000-05-19,12.9081,12.9081,12.5645,12.6627,282891
2000-05-22,12.72,12.8263,12.4991,12.8263,279071
2000-05-23,12.7609,12.9572,12.7118,12.9081,316128
2000-05-24,12.8345,13.1862,12.8345,13.0717,516119
2000-05-25,13.0472,13.1044,12.6136,12.7445,826708
2000-05-26,12.63,12.8099,12.5645,12.6954,1000339
2000-05-30,12.9326,12.9899,12.7936,12.9572,489377
2000-05-31,12.9735,13.1372,12.8917,13.1126,235902
2000-06-01,13.1781,13.5707,13.1535,13.5461,901585
2000-06-02,14.2005,14.2169,13.9061,14.1024,2113950
2000-06-05,14.0697,14.0697,13.6443,13.7833,332364
2000-06-06,13.677,13.9469,13.3498,13.4807,454231
2000-06-07,13.4398,13.7752,13.4398,13.677,179935
2000-06-08,13.6934,13.6934,13.3662,13.448,474096
2000-06-09,13.5789,13.6116,13.1535,13.2189,433601
2000-06-12,13.2517,13.3662,13.2353,13.3334,162362
2000-06-13,13.2189,13.4807,13.1535,13.3171,1069486
2000-06-14,13.448,13.6934,13.3825,13.5461,448500
2000-06-15,13.3498,13.4153,13.0063,13.2271,1819025
2000-06-16,12.9899,13.039,12.4664,12.5645,2104017
2000-06-19,12.4991,12.9572,12.4991,12.8917,1312456
2000-06-20,12.949,12.9572,12.6954,12.7281,1218286
2000-06-21,12.63,12.7445,12.4991,12.63,709234
2000-06-22,12.4991,12.6218,12.3682,12.6218,730055
2000-06-23,12.63,12.7936,12.5155,12.5318,863191
2000-06-26,12.6627,12.8099,12.5973,12.7281,335229
2000-06-27,12.859,12.9245,12.7445,12.8509,420230
2000-06-28,12.9081,12.9572,12.7281,12.7527,603413
2000-06-29,12.6054,12.7936,12.5645,12.7445,143833
2000-06-30,12.6136,12.6954,12.2537,12.4337,1204151
2000-07-03,12.4337,12.6627,12.3355,12.6627,798438
2000-07-05,12.769,12.9572,12.63,12.8017,1057643
2000-07-06,12.6954,12.9572,12.6054,12.8999,714774
2000-07-07,13.0308,13.2026,12.9326,13.1208,574188
2000-07-10,13.1862,13.3007,13.1208,13.1535,718021
2000-07-11,13.2353,13.3825,13.1617,13.2189,340005
2000-07-12,13.497,13.5625,13.3498,13.4071,356814
2000-07-13,13.4725,13.4725,13.2189,13.2762,859180
2000-07-14,13.3334,13.5789,13.3334,13.497,231127
2000-07-17,13.4807,13.5461,13.2353,13.2435,262835
2000-07-18,13.1617,13.268,13.0717,13.268,131800
2000-07-19,13.1698,13.3007,13.1372,13.2189,133328
2000-07-20,13.2353,13.6443,13.2353,13.5543,185856
2000-07-21,13.5789,13.7261,13.4643,13.5134,313836
2000-07-24,13.5789,13.7425,13.4643,13.5952,447736
2000-07-25,13.6034,13.677,13.497,13.6197,483647
